time,0,1,2,3,4,5,6,7,left_distance,right_distance,
1-6-2024 20:8:32,60.904617,62.424796,64.310332,66.078600,69.540901,63.223806,67.878479,67.036078,0.078626,0.093949,
1-6-2024 20:8:32,67.711283,65.572906,60.291081,65.242624,66.924863,69.602008,66.797349,66.317802,0.082519,0.097842,
1-6-2024 20:8:32,64.644785,65.987684,66.015691,71.336923,61.885832,66.830074,66.737778,64.999796,0.086287,0.101736,
1-6-2024 20:8:32,73.227501,64.867244,65.077854,62.366135,65.117688,69.710006,67.379608,65.396110,0.090181,0.105504,
1-6-2024 20:8:32,67.837627,71.771573,66.079474,61.674487,69.811594,69.197585,70.932311,68.180432,0.094074,0.109398,
1-6-2024 20:8:33,68.073926,66.799467,66.723916,70.439807,71.958555,68.496756,65.134734,67.955826,0.097842,0.113166,
1-6-2024 20:8:33,68.733133,70.677472,66.468989,69.104103,68.360679,66.307676,72.621076,67.476093,0.101736,0.117059,
1-6-2024 20:8:33,65.859479,64.541008,73.114624,67.155259,64.594864,71.311860,65.261292,65.910266,0.105504,0.120827,
1-6-2024 20:8:33,69.039153,64.438099,63.052291,66.693857,68.326829,67.515518,66.780226,65.308800,0.109398,0.124721,
1-6-2024 20:8:33,66.416591,70.790797,70.598690,71.693282,66.888773,69.149531,67.102271,72.152485,0.113166,0.128489,
1-6-2024 20:8:33,66.472637,67.250676,66.073649,69.137237,65.775504,67.625669,71.744548,66.503099,0.117059,0.132382,
1-6-2024 20:8:33,63.895276,60.213861,67.629094,67.272494,66.376282,69.748253,62.878848,63.762373,0.120827,0.136150,
1-6-2024 20:8:33,70.492199,66.674966,68.672678,70.688995,68.332912,67.228937,70.097620,69.848811,0.124721,0.140044,
1-6-2024 20:8:33,59.602147,70.253569,68.006488,68.510879,71.445736,66.484543,61.054518,67.214353,0.128489,0.143938,
1-6-2024 20:8:33,67.949591,70.837424,61.605275,68.134871,63.608387,65.780101,69.436139,63.946906,0.132382,0.147706,
1-6-2024 20:8:33,70.232424,67.738180,63.111122,74.418741,63.104599,68.134645,67.245905,64.547729,0.136276,0.151599,
1-6-2024 20:8:33,70.936924,68.478065,67.523397,67.147098,64.194804,70.562430,69.548081,69.459407,0.140044,0.155367,
1-6-2024 20:8:33,66.977740,65.082805,73.942333,72.710168,71.585863,72.093836,70.496438,63.153834,0.143938,0.159261,
1-6-2024 20:8:33,72.376871,63.910644,62.586941,71.703548,66.276912,72.789724,70.021266,65.414234,0.147706,0.163029,
1-6-2024 20:8:34,71.325876,64.500755,64.688570,64.511668,67.449771,68.480347,71.261875,70.860712,0.151599,0.166922,
1-6-2024 20:8:34,59.124700,67.323332,68.759205,73.768085,70.599518,63.275993,61.232531,68.602137,0.155367,0.170690,
1-6-2024 20:8:34,65.691635,63.236302,68.045861,70.279805,64.104739,69.702023,64.624737,67.816871,0.159261,0.174584,
1-6-2024 20:8:34,69.201484,66.259502,64.262475,64.780148,63.338577,64.778314,68.755568,67.900383,0.163029,0.178478,
1-6-2024 20:8:34,65.217185,66.870262,69.270876,64.087549,64.764648,65.870624,68.891523,69.035725,0.166922,0.182246,
1-6-2024 20:8:34,65.127750,68.735100,64.951721,70.393180,72.131330,63.090231,64.275857,67.113985,0.170816,0.186139,
1-6-2024 20:8:34,67.666497,66.518346,62.741357,67.956550,66.293842,64.423263,64.397391,66.855051,0.174584,0.189907,
1-6-2024 20:8:34,67.454849,62.068769,58.378764,60.416262,67.294294,61.847878,66.080639,62.429547,0.178478,0.193801,
1-6-2024 20:8:34,67.791331,67.813114,63.364411,67.784465,63.857773,63.142943,64.338535,74.678927,0.182246,0.197569,
1-6-2024 20:8:34,64.350462,68.849909,66.816068,68.047206,72.396374,69.029057,71.641954,67.383668,0.186139,0.201462,
1-6-2024 20:8:34,70.722386,63.827126,67.238512,68.138230,63.762749,61.330039,65.262951,62.341481,0.189907,0.205230,
1-6-2024 20:8:34,70.258883,70.906074,67.181629,64.386719,67.856574,66.323256,63.284593,63.289962,0.193801,0.209124,
1-6-2024 20:8:34,69.145606,68.761214,69.643446,66.248694,62.653960,68.626404,69.458250,72.350402,0.197569,0.212892,
1-6-2024 20:8:34,75.377104,64.105042,69.481250,66.913122,67.404615,61.329143,67.788430,65.407347,0.201462,0.216786,
1-6-2024 20:8:34,84.326662,69.656078,65.908123,67.339654,68.869932,66.354297,68.480790,70.248115,0.205230,0.220679,
1-6-2024 20:8:35,108.415294,66.369883,73.586584,64.794841,63.249611,61.110244,73.816483,68.371093,0.209124,0.224447,
1-6-2024 20:8:35,115.204534,64.692118,60.499504,67.471685,66.080386,67.381350,73.903474,69.894585,0.213018,0.228341,
1-6-2024 20:8:35,126.316313,76.186793,60.987529,68.989881,69.576018,66.422696,63.120547,74.961955,0.216786,0.232109,
1-6-2024 20:8:35,137.967685,98.610490,66.276019,69.733306,62.271632,67.519473,67.527230,101.894465,0.220679,0.236002,
1-6-2024 20:8:35,153.904815,116.078557,64.122026,61.955907,67.147571,66.941255,66.325678,108.410568,0.224447,0.239770,
1-6-2024 20:8:35,188.549235,117.850883,67.515525,69.805481,66.833104,71.230243,59.606768,122.048130,0.228341,0.243664,
1-6-2024 20:8:35,232.266890,151.962128,74.499802,66.215328,66.845233,73.143559,62.137026,146.345268,0.232109,0.247432,
1-6-2024 20:8:35,300.077034,198.540170,65.106071,67.302685,60.467407,67.715441,69.354563,167.905674,0.236002,0.251326,
1-6-2024 20:8:35,366.963958,235.644897,69.598775,67.280203,70.619913,62.210630,60.942252,211.943059,0.239770,0.255219,
1-6-2024 20:8:35,597.445888,324.833189,66.628501,61.687232,62.307522,72.284253,66.696326,298.178323,0.243664,0.258987,
1-6-2024 20:8:35,1340.982415,427.317957,66.951704,69.136714,67.584067,62.980706,73.336600,374.331475,0.247558,0.262881,
1-6-2024 20:8:35,2036.575021,1029.873292,66.842739,67.551497,70.104530,66.217960,63.987537,700.450766,0.251326,0.266649,
1-6-2024 20:8:35,1632.613735,501.962701,63.446795,60.745545,73.270158,62.167860,64.253215,467.261506,0.255219,0.270542,
1-6-2024 20:8:35,1762.068299,558.043990,64.888596,67.358652,74.190969,64.297183,63.938543,519.131325,0.258987,0.274310,
1-6-2024 20:8:35,1796.840780,610.819075,66.289584,63.127373,68.143282,69.982308,65.809685,496.324254,0.262881,0.278204,
1-6-2024 20:8:36,1815.730285,569.240614,69.386839,65.731390,72.804983,64.384065,66.212955,518.553231,0.266649,0.281972,
1-6-2024 20:8:36,1798.288826,657.184126,64.712209,66.925425,66.178174,64.119430,67.720257,534.294691,0.270542,0.285866,
1-6-2024 20:8:36,1833.707188,658.269820,65.613560,65.424293,66.358815,64.131448,65.197094,528.034329,0.274310,0.289634,
1-6-2024 20:8:36,1829.581266,664.757669,67.718894,69.219671,65.095803,65.304238,63.838376,519.412507,0.278204,0.293527,
1-6-2024 20:8:36,1856.184003,646.818409,69.356714,71.787678,67.874218,65.758598,64.538040,520.065403,0.281972,0.297421,
1-6-2024 20:8:36,1855.390444,681.525149,64.007905,68.588564,63.352271,68.296456,65.300387,528.929421,0.285866,0.301189,
1-6-2024 20:8:36,1866.423838,695.121610,66.777897,67.668241,68.866645,65.588137,68.167225,502.379471,0.289759,0.305082,
1-6-2024 20:8:36,1858.269432,698.082162,68.759195,65.859890,59.977478,69.074740,65.405808,556.655481,0.293527,0.308850,
1-6-2024 20:8:36,1853.968454,693.528527,68.046375,68.359029,67.048993,67.740461,66.395845,573.542772,0.297421,0.312744,
1-6-2024 20:8:36,1862.257139,710.884733,68.927445,69.266607,66.791863,71.726791,71.496085,559.497159,0.301189,0.316512,
