time,0,1,2,3,4,5,6,7,left_distance,right_distance,
1-6-2024 12:58:33,66.288117,67.553375,69.167263,66.846168,66.334587,68.885231,69.415194,66.764977,0.863249,0.832602,
1-6-2024 12:58:33,74.074360,67.737997,68.324654,64.154087,68.469698,71.299077,65.830810,64.713807,0.867017,0.836496,
1-6-2024 12:58:33,65.515863,71.602272,60.423885,61.500961,64.950768,64.851595,65.395032,71.347858,0.870910,0.840264,
1-6-2024 12:58:33,67.300185,65.551255,68.222771,71.589552,65.334324,70.238538,65.138582,67.935325,0.874678,0.844158,
1-6-2024 12:58:33,65.488791,65.588537,69.700003,68.787155,68.980209,61.367986,68.395586,69.983281,0.878572,0.847926,
1-6-2024 12:58:33,67.031541,63.487924,68.845446,71.475353,66.461644,67.253770,68.332733,71.061890,0.882340,0.851819,
1-6-2024 12:58:33,64.145237,68.282858,70.738039,67.600530,66.288824,72.584958,61.584230,70.022792,0.886234,0.855713,
1-6-2024 12:58:33,63.762342,61.225962,67.488492,66.782055,65.423600,64.701827,61.340262,57.728103,0.890002,0.859481,
1-6-2024 12:58:33,67.601047,61.720205,67.038675,65.990790,62.172442,66.204091,66.355795,73.285062,0.893895,0.863374,
1-6-2024 12:58:33,72.565860,70.370421,72.704906,68.146862,69.692372,72.029215,60.182584,68.202585,0.897663,0.867142,
1-6-2024 12:58:33,67.962740,73.680960,73.898016,66.342040,72.240189,67.883741,63.389895,70.470528,0.901557,0.871036,
1-6-2024 12:58:33,65.842228,59.288715,67.782922,69.240159,71.879542,70.234671,63.449671,70.617519,0.905450,0.874804,
1-6-2024 12:58:33,64.874704,70.852899,65.689003,67.258413,76.389120,67.974203,69.483319,68.902287,0.909218,0.878698,
1-6-2024 12:58:33,64.767209,69.397352,64.155620,73.769128,69.420903,69.320017,66.316520,69.793848,0.913112,0.882466,
1-6-2024 12:58:33,70.301424,68.183702,65.752787,67.742627,62.615920,65.835390,63.256291,71.050963,0.916880,0.886359,
1-6-2024 12:58:34,66.177258,68.490269,65.096935,69.147802,67.306349,65.252417,67.182667,72.904328,0.920774,0.890127,
1-6-2024 12:58:34,66.552970,68.508321,70.573324,69.364101,71.657375,71.486708,69.012421,67.318567,0.924542,0.894021,
1-6-2024 12:58:34,71.468647,69.865491,61.676374,69.159467,68.623796,65.081457,67.043816,66.364731,0.928435,0.897914,
1-6-2024 12:58:34,61.470429,70.360898,66.677533,69.877298,69.251256,65.620206,63.525091,63.149035,0.932203,0.901682,
1-6-2024 12:58:34,70.444763,70.725246,71.805962,67.798307,65.502755,69.399345,68.560401,65.904317,0.936097,0.905576,
1-6-2024 12:58:34,71.454177,69.140667,68.162819,68.936925,71.279683,77.723739,65.334072,69.259899,0.939990,0.909344,
1-6-2024 12:58:34,68.490072,67.868657,59.864963,60.389577,69.565481,67.231570,61.396119,67.813258,0.943758,0.913238,
1-6-2024 12:58:34,68.690099,64.741961,65.143842,70.172184,61.804202,71.564488,68.264252,69.016489,0.947652,0.917006,
1-6-2024 12:58:34,62.786969,66.392194,68.761758,68.205922,62.484049,68.872851,68.130277,64.256729,0.951420,0.920899,
1-6-2024 12:58:34,63.905244,65.169254,71.759601,70.967970,69.823566,69.316336,61.310965,64.740704,0.955314,0.924667,
1-6-2024 12:58:34,67.870482,65.621600,72.853722,64.118235,62.082078,68.536207,68.819632,65.783277,0.959082,0.928561,
1-6-2024 12:58:34,69.047947,65.756596,74.145339,68.860627,68.461079,68.473543,67.319846,61.529740,0.962975,0.932454,
1-6-2024 12:58:34,69.218754,65.446872,69.056866,73.526135,66.758789,65.839341,71.015292,66.086175,0.966743,0.936222,
1-6-2024 12:58:34,69.726182,66.760628,62.048726,60.070399,68.825534,66.889029,66.911600,62.896091,0.970637,0.940116,
1-6-2024 12:58:34,70.766527,70.475672,59.684608,68.656877,68.260988,66.793925,66.571049,65.314996,0.974405,0.943884,
1-6-2024 12:58:35,68.788094,62.157433,64.569601,69.033947,67.044687,62.106722,71.085921,67.535220,0.978298,0.947778,
1-6-2024 12:58:35,63.804854,65.553451,65.076943,69.878638,70.518627,70.197512,70.768167,70.901530,0.982192,0.951546,
1-6-2024 12:58:35,63.648982,67.167048,64.704640,67.254697,69.335955,67.103904,64.385685,66.503973,0.985960,0.955439,
1-6-2024 12:58:35,67.141437,70.545521,66.507795,71.038664,66.733026,69.207277,66.837789,72.065574,0.989854,0.959207,
1-6-2024 12:58:35,69.393664,69.265360,68.589319,60.313288,68.077938,67.810218,68.274587,65.471881,0.993622,0.963101,
1-6-2024 12:58:35,63.147871,65.451254,66.747893,68.870117,62.796319,73.148098,70.338834,67.411600,0.997515,0.966869,
1-6-2024 12:58:35,69.806172,64.859731,67.273879,63.906447,72.306307,67.843207,68.876837,62.068408,1.001283,0.970762,
1-6-2024 12:58:35,67.339252,68.164534,67.089200,71.804546,65.314996,67.522483,71.078728,64.755310,1.005177,0.974656,
1-6-2024 12:58:35,64.725999,67.309190,63.354802,68.268987,67.509953,67.733519,65.501016,72.983908,1.008945,0.978424,
1-6-2024 12:58:35,64.460096,69.453604,67.043979,68.853686,70.086263,70.976548,68.039447,69.866498,1.012838,0.982318,
1-6-2024 12:58:35,69.489208,72.407692,73.476829,65.095830,68.465700,63.369650,69.081882,63.375872,1.016732,0.986086,
1-6-2024 12:58:35,64.022919,68.415089,69.344519,59.080968,63.927301,61.592123,67.442585,71.589179,1.020500,0.989979,
1-6-2024 12:58:35,68.452501,72.438990,64.265490,66.451489,66.671879,66.250423,64.006689,77.231200,1.024394,0.993747,
1-6-2024 12:58:35,67.180714,69.616735,66.765961,64.637552,72.430084,66.470697,64.742952,68.645642,1.028162,0.997641,
1-6-2024 12:58:36,63.522670,64.570873,61.077720,60.069605,61.886449,62.508020,74.523460,63.324821,1.032055,1.001409,
1-6-2024 12:58:36,67.607894,68.732202,67.784453,67.071266,71.071383,65.530020,62.955519,58.481293,1.035823,1.005302,
1-6-2024 12:58:36,70.434181,65.553804,63.062405,67.325654,68.546501,71.489764,69.516515,67.824379,1.039717,1.009196,
1-6-2024 12:58:36,70.226437,70.136763,67.460923,69.660365,68.375139,67.485365,64.934705,70.571539,1.043485,1.012964,
1-6-2024 12:58:36,66.311933,73.018011,65.357248,64.561337,74.971571,64.088750,64.868040,68.508315,1.047378,1.016858,
1-6-2024 12:58:36,68.917447,67.259112,62.680537,60.963632,67.358924,67.306117,65.761181,63.077267,1.051146,1.020626,
1-6-2024 12:58:36,69.094138,66.972883,64.871939,67.811878,62.101385,65.640947,67.911536,66.646217,1.055040,1.024519,
1-6-2024 12:58:36,59.923005,67.663140,63.445862,61.458154,69.480629,66.486963,66.544612,66.033969,1.058934,1.028287,
1-6-2024 12:58:36,70.771156,64.738783,70.192013,71.951347,65.154654,70.752379,60.979161,67.199383,1.062702,1.032181,
1-6-2024 12:58:36,66.611298,69.923818,67.403350,68.424509,71.913982,67.587352,71.461816,68.664039,1.066595,1.035949,
1-6-2024 12:58:36,71.387014,66.635580,67.678894,71.476565,65.134157,63.490717,64.196987,66.700898,1.070363,1.039842,
1-6-2024 12:58:36,69.345816,68.452411,64.743515,74.652224,65.640329,64.758248,66.707164,66.200559,1.074257,1.043610,
1-6-2024 12:58:36,66.082636,65.305777,67.190206,68.112257,68.348994,67.249630,65.501698,64.967302,1.078025,1.047504,
1-6-2024 12:58:36,63.088743,66.185413,67.486868,67.600948,71.463606,67.345834,66.795106,68.426958,1.081918,1.051398,
1-6-2024 12:58:36,63.101375,64.949782,67.231064,67.964920,70.961712,69.401356,72.228871,72.432854,1.085686,1.055166,
1-6-2024 12:58:37,68.089765,67.879948,67.754147,69.273200,66.567140,67.039402,69.903742,62.199898,1.089580,1.059059,
1-6-2024 12:58:37,66.794022,68.495659,65.455154,67.113561,62.223034,65.562101,68.093208,73.591117,1.093348,1.062827,
1-6-2024 12:58:37,67.578348,67.173022,69.722154,66.905513,70.776602,72.261151,65.253315,67.801841,1.097242,1.066721,
1-6-2024 12:58:37,70.026209,65.198015,62.144385,68.379410,63.379922,63.799155,66.167764,68.752744,1.101135,1.070489,
1-6-2024 12:58:37,66.135414,67.814758,68.988313,71.529598,66.331770,65.617203,66.949140,66.683957,1.104903,1.074382,
1-6-2024 12:58:37,62.887708,69.780556,62.776135,69.472586,63.097425,65.931212,67.561400,71.892864,1.108797,1.078150,
1-6-2024 12:58:37,65.335334,69.364384,64.381484,69.307027,72.261731,70.940541,71.096145,70.430869,1.112565,1.082044,
1-6-2024 12:58:37,66.389185,70.400241,67.868740,61.895822,65.970410,71.765935,72.621483,63.832370,1.116458,1.085938,
1-6-2024 12:58:37,65.788363,64.983283,69.531038,71.251683,69.232206,64.717303,73.027518,66.226379,1.120226,1.089706,
1-6-2024 12:58:37,71.465477,63.659123,64.428566,68.660316,70.284213,62.566593,68.170857,71.021219,1.124120,1.093599,
1-6-2024 12:58:37,63.798907,71.593881,64.429682,67.516277,65.317285,64.795553,70.159221,68.546855,1.127888,1.097367,
1-6-2024 12:58:37,68.607430,68.323542,68.026626,71.239533,70.388499,68.555985,67.346914,68.799906,1.131782,1.101261,
1-6-2024 12:58:37,61.439437,66.375738,67.815458,67.938838,71.526978,72.418487,66.289702,63.687440,1.135675,1.105029,
1-6-2024 12:58:37,68.619120,69.358553,66.021364,67.283396,67.010014,70.354445,63.583170,68.830442,1.139443,1.108922,
1-6-2024 12:58:37,67.767496,64.815118,71.167814,66.652321,70.199453,65.675760,70.957731,63.761248,1.143337,1.112690,
1-6-2024 12:58:38,68.376455,67.023589,66.045602,62.632347,65.639092,67.118300,65.510225,76.973531,1.147105,1.116584,
1-6-2024 12:58:38,66.685447,74.646648,72.686891,70.318640,66.561920,65.270463,62.329784,64.851834,1.150998,1.120352,
1-6-2024 12:58:38,71.764982,62.798046,64.222236,67.057624,72.352839,61.850468,67.069019,64.286916,1.154766,1.124246,
1-6-2024 12:58:38,66.713563,62.151313,65.662366,68.923715,73.717204,71.426011,70.053353,66.636612,1.158660,1.128139,
1-6-2024 12:58:38,63.943958,70.279078,64.320456,65.842918,69.433811,71.624462,70.026898,59.056114,1.162428,1.131907,
1-6-2024 12:58:38,68.835467,66.953274,69.992117,73.041917,65.680931,62.951924,67.973957,67.932320,1.166322,1.135801,
1-6-2024 12:58:38,63.776688,68.565087,65.358247,70.125831,68.720439,67.960426,69.257288,70.670613,1.170090,1.139569,
1-6-2024 12:58:38,66.432902,64.285207,66.698843,72.057517,69.645579,62.770392,63.853789,65.692909,1.173983,1.143462,
1-6-2024 12:58:38,61.260108,69.243073,70.607558,64.751417,71.318773,69.581177,66.550719,63.969508,1.177877,1.147230,
1-6-2024 12:58:38,77.536325,63.005010,70.468950,67.261948,67.484521,68.036573,69.093834,69.597746,1.181645,1.151124,
1-6-2024 12:58:38,96.879192,68.100340,64.745455,69.709729,64.014237,67.052225,65.765140,97.481332,1.185538,1.154892,
1-6-2024 12:58:38,105.499393,62.864999,60.544358,63.324917,68.263859,65.229414,71.295541,109.622930,1.189306,1.158786,
1-6-2024 12:58:38,123.165563,71.291707,66.877008,68.636971,60.463653,70.577646,67.762902,120.647242,1.193200,1.162679,
1-6-2024 12:58:38,143.741590,73.556202,65.111045,71.571457,65.447757,64.174410,68.732516,136.496860,1.196968,1.166447,
1-6-2024 12:58:38,160.834922,79.248773,65.822840,67.911165,66.123618,65.981914,68.368272,161.544833,1.200862,1.170341,
1-6-2024 12:58:39,201.791393,104.001061,70.770610,70.085562,69.092779,64.576488,77.484685,192.898246,1.204630,1.174109,
1-6-2024 12:58:39,239.649317,118.854694,68.185805,64.533048,71.752243,68.903814,100.323045,235.794043,1.208523,1.178002,
1-6-2024 12:58:39,324.321508,129.491177,68.976110,66.936929,71.069429,68.323504,120.934134,308.390221,1.212417,1.181770,
1-6-2024 12:58:39,400.483824,164.259384,66.376537,65.369982,65.618025,63.052086,141.568074,367.302371,1.216185,1.185664,
1-6-2024 12:58:39,774.403564,219.489311,67.728995,72.670880,66.817197,70.070301,185.054086,624.925760,1.220078,1.189432,
1-6-2024 12:58:39,1680.872881,321.896887,68.011577,69.845790,65.998870,61.410928,224.393978,1475.722837,1.223846,1.193326,
1-6-2024 12:58:39,1842.531062,324.125244,68.013988,62.125919,68.325900,58.492113,266.074332,1674.846947,1.227740,1.197094,
1-6-2024 12:58:39,1662.430518,298.570659,64.688998,65.749505,62.748787,69.988962,236.550593,1506.582551,1.231508,1.200987,
1-6-2024 12:58:39,1635.263102,299.404278,64.301967,66.181529,69.551691,68.318307,231.094712,1478.797560,1.235402,1.204881,
1-6-2024 12:58:39,1625.473186,297.572517,67.114571,72.198750,70.384662,66.122653,230.881363,1470.529630,1.239170,1.208649,
1-6-2024 12:58:39,1635.606670,292.916445,66.505623,69.358092,64.877639,62.435392,222.361177,1445.220768,1.243063,1.212542,
1-6-2024 12:58:39,1639.724131,290.112682,69.792440,69.932257,63.755998,71.237809,227.664082,1462.540172,1.246831,1.216310,
1-6-2024 12:58:39,1626.916805,314.844849,69.174663,65.584541,67.439929,68.597443,229.973680,1467.357412,1.250725,1.220204,
1-6-2024 12:58:39,1598.980073,286.026078,64.782877,69.503423,71.769145,69.583405,231.557449,1445.224301,1.254618,1.223972,
1-6-2024 12:58:39,1607.794406,285.430842,65.451911,69.197358,67.801486,63.737125,219.804278,1477.520422,1.258386,1.227866,
1-6-2024 12:58:40,1576.241024,283.216445,63.692953,71.597066,62.838982,66.775701,224.372337,1454.757182,1.262280,1.231634,
1-6-2024 12:58:40,1577.864620,294.268611,66.619941,67.150577,66.690030,63.431785,220.134194,1482.977283,1.266048,1.235527,
1-6-2024 12:58:40,1570.598214,278.688957,65.363647,72.121088,68.194307,68.488688,223.273368,1469.266444,1.269942,1.239421,
1-6-2024 12:58:40,1574.077998,310.310653,71.158692,64.636330,70.820263,73.805400,212.716386,1465.090909,1.273710,1.243189,
1-6-2024 12:58:40,1595.541577,294.607949,66.349971,68.098434,69.899689,76.040854,231.158667,1475.977176,1.277603,1.247082,
1-6-2024 12:58:42,1581.659786,304.141095,72.249121,68.443493,65.112634,60.788482,221.211795,1465.549849,1.281371,1.250850,
1-6-2024 12:58:42,1592.024207,296.273705,74.132518,69.131734,61.949035,67.092858,232.453471,1437.654320,1.285265,1.254744,
1-6-2024 12:58:42,1609.248498,288.442124,69.020914,67.256192,68.621606,64.046913,224.705952,1433.511078,1.289158,1.258512,
1-6-2024 12:58:42,1588.744545,294.694913,68.673972,67.569350,65.266755,67.779029,222.788799,1471.314938,1.292926,1.262406,
1-6-2024 12:58:42,1603.562448,296.386282,68.594964,64.353552,66.717952,64.096367,224.130780,1482.690814,1.296820,1.266174,
1-6-2024 12:58:43,1598.670126,289.041142,68.406375,69.578354,67.398229,69.727371,222.679432,1471.237818,1.300588,1.270067,
1-6-2024 12:58:43,1592.820288,300.296003,62.141361,62.546811,67.676157,71.048642,220.679247,1467.898578,1.304482,1.273835,
1-6-2024 12:58:43,1615.163785,300.365795,66.890057,67.480082,67.112157,73.546304,236.011845,1444.236078,1.308250,1.277729,
1-6-2024 12:58:43,1589.981420,307.404341,68.740181,71.719846,62.214203,65.327062,239.217411,1444.184306,1.312143,1.281622,
1-6-2024 12:58:43,1585.149934,278.137572,67.191967,67.980044,67.309107,62.779397,227.371019,1459.379302,1.315911,1.285390,
1-6-2024 12:58:43,1584.087920,268.695995,61.561350,66.515272,68.334390,66.147606,226.144335,1463.545066,1.319805,1.289284,
1-6-2024 12:58:43,1570.137496,279.443493,66.711422,69.267221,60.974776,68.340359,229.286319,1449.585360,1.323573,1.293052,
1-6-2024 12:58:43,1576.006730,280.952932,64.272724,72.409240,72.447587,70.916427,234.670947,1446.091054,1.327466,1.296946,
1-6-2024 12:58:43,1571.360857,289.816114,64.245741,69.401820,65.051824,69.923207,226.945486,1461.269111,1.331360,1.300714,
1-6-2024 12:58:43,1571.535259,294.256764,67.591233,67.857189,64.761477,67.980581,229.924219,1441.071182,1.335128,1.304607,
1-6-2024 12:58:43,1576.720162,298.931364,64.341114,68.893340,71.470538,66.611355,226.409713,1437.093651,1.339022,1.308375,
1-6-2024 12:58:43,1577.575711,279.563877,70.207020,67.985198,66.600135,67.709693,226.097673,1441.412724,1.342790,1.312269,
1-6-2024 12:58:43,1575.788613,292.461085,72.411960,62.774063,66.557263,71.446948,235.245580,1457.702273,1.346683,1.316162,
1-6-2024 12:58:43,1586.663498,288.915802,64.930401,73.590715,69.790994,64.232686,232.434107,1489.519688,1.350451,1.319930,
1-6-2024 12:58:43,1589.651818,295.229100,63.214350,64.935543,62.439987,73.592012,232.353699,1466.668411,1.354345,1.323824,
1-6-2024 12:58:44,1575.218273,288.472419,61.431098,66.182041,64.692152,76.889584,238.370083,1463.901034,1.358113,1.327592,
1-6-2024 12:58:44,1577.556022,284.515756,65.224702,68.027390,68.385206,66.373826,224.301624,1446.160061,1.362006,1.331486,
1-6-2024 12:58:44,1572.394200,304.547904,68.209779,63.402645,62.999190,67.631475,227.942814,1474.847703,1.365900,1.335254,
