time,0,1,2,3,4,5,6,7,left_distance,right_distance,
1-6-2024 12:55:34,67.200142,72.756593,64.318497,59.213027,69.532009,64.502821,68.307482,64.162896,0.327942,0.297421,
1-6-2024 12:55:34,66.265642,63.615884,65.426916,67.688033,62.404146,63.743429,64.265206,70.755480,0.331710,0.301189,
1-6-2024 12:55:34,73.703508,64.133309,72.109659,74.528997,68.613841,62.560815,70.499537,68.112857,0.335603,0.305082,
1-6-2024 12:55:34,65.214968,67.127168,68.840867,69.958474,68.104315,70.074599,62.574132,64.277194,0.339497,0.308850,
1-6-2024 12:55:34,57.411554,67.642093,69.130304,67.445466,69.008289,67.237383,67.724928,68.192880,0.343265,0.312744,
1-6-2024 12:55:34,70.111849,67.440953,68.355912,68.747063,65.537388,69.791549,70.248734,66.382574,0.347158,0.316512,
1-6-2024 12:55:34,62.088850,67.050748,66.975561,67.416330,67.020208,68.771186,63.131663,63.438689,0.350926,0.320406,
1-6-2024 12:55:34,68.862018,69.178922,68.511247,62.157044,63.163076,69.236755,69.589803,65.095391,0.354820,0.324174,
1-6-2024 12:55:34,71.135022,62.357433,71.965827,68.174587,64.568629,70.261861,63.714713,73.012777,0.358588,0.328067,
1-6-2024 12:55:34,67.595080,66.205693,70.240323,71.887352,62.888656,65.700545,64.695943,65.911367,0.362482,0.331961,
1-6-2024 12:55:34,69.481181,68.752756,71.949394,65.242983,64.735215,71.226871,69.519365,59.869122,0.366250,0.335729,
1-6-2024 12:55:35,72.967697,71.193430,68.121250,66.835083,64.571963,68.045372,66.432295,68.563854,0.370143,0.339622,
1-6-2024 12:55:35,64.481969,66.990918,66.947591,64.455995,65.349479,62.016906,69.222960,67.626016,0.374037,0.343390,
1-6-2024 12:55:35,63.937649,64.554772,65.647387,64.209883,65.788363,70.702148,58.612568,69.332526,0.377805,0.347284,
1-6-2024 12:55:35,68.732726,69.117843,70.231074,70.435272,69.021018,61.297289,65.957146,73.081311,0.381698,0.351052,
1-6-2024 12:55:35,65.161562,63.279390,70.197363,68.270164,66.136276,70.210822,66.528666,69.509410,0.385466,0.354946,
1-6-2024 12:55:35,65.308604,73.811470,65.017585,65.068780,69.646249,70.639467,66.997387,68.260349,0.389360,0.358714,
1-6-2024 12:55:35,67.888168,66.420687,68.014545,70.901486,68.809340,65.167900,70.836960,67.182665,0.393128,0.362607,
1-6-2024 12:55:35,69.737853,67.677231,63.123154,63.426999,72.613282,69.158860,65.719941,63.800512,0.397022,0.366375,
1-6-2024 12:55:35,64.686315,68.474002,70.218041,61.502859,69.724350,62.232535,65.694191,62.270244,0.400790,0.370269,
1-6-2024 12:55:35,72.207486,67.508804,71.492815,64.848164,67.931825,65.964221,62.442309,69.852837,0.404683,0.374162,
1-6-2024 12:55:35,61.261148,63.208194,69.917941,70.148425,69.118535,62.436980,69.508120,66.102628,0.408451,0.377930,
1-6-2024 12:55:35,70.450950,70.955090,65.689883,70.433504,64.219338,72.507586,65.133051,67.896101,0.412345,0.381824,
1-6-2024 12:55:35,66.170450,65.953172,67.091869,63.040335,69.095914,69.689701,71.458237,60.513143,0.416238,0.385592,
1-6-2024 12:55:35,64.278797,68.110251,67.471191,63.201771,74.262355,70.598800,68.189898,66.190780,0.420006,0.389486,
1-6-2024 12:55:35,70.284689,68.911215,68.471641,64.881515,62.556839,66.089301,73.080753,65.544602,0.423900,0.393254,
1-6-2024 12:55:36,67.202326,68.983430,65.922795,68.013925,64.566412,65.208042,60.269132,66.607748,0.427668,0.397147,
1-6-2024 12:55:36,73.533059,65.276649,65.246893,66.709494,65.652422,69.157773,69.223369,70.005650,0.431562,0.400915,
1-6-2024 12:55:36,64.487187,66.056292,73.200998,73.429905,73.135615,66.615954,70.780772,62.133516,0.435330,0.404809,
1-6-2024 12:55:36,66.555001,62.973114,63.588309,63.077540,65.654748,71.175004,69.012499,62.987028,0.439223,0.408702,
1-6-2024 12:55:36,67.530254,66.300960,64.877538,72.095528,71.018379,72.884528,69.887405,63.512438,0.442991,0.412470,
1-6-2024 12:55:36,72.413311,62.615457,62.960285,62.426240,66.837348,67.958886,69.541587,69.585839,0.446885,0.416364,
1-6-2024 12:55:36,69.987813,67.528349,64.778593,71.453575,64.007573,65.015783,69.174344,69.574477,0.450653,0.420132,
1-6-2024 12:55:36,77.320862,65.565919,66.400535,64.337114,67.469870,65.106697,68.148647,66.758273,0.454546,0.424026,
1-6-2024 12:55:36,65.977042,65.360637,65.327028,66.294203,64.139525,65.714413,69.944955,69.936920,0.458440,0.427794,
1-6-2024 12:55:36,66.836649,70.389794,68.449766,63.061051,68.559211,63.958903,62.611611,68.333525,0.462208,0.431687,
1-6-2024 12:55:36,63.406800,71.428034,64.620830,68.310733,67.919418,65.541912,72.180014,66.393172,0.466102,0.435455,
1-6-2024 12:55:36,68.692840,68.786817,67.950495,61.634058,64.589993,60.020153,60.933950,68.559598,0.469870,0.439349,
1-6-2024 12:55:36,66.060650,64.864789,67.547247,63.034496,71.679891,69.285397,63.032297,67.901755,0.473763,0.443117,
1-6-2024 12:55:36,65.176559,70.122656,66.602335,65.550529,69.847297,67.188687,61.686861,67.988379,0.477531,0.447010,
1-6-2024 12:55:36,63.826802,63.326036,68.630435,64.988971,66.471489,63.416363,63.278977,66.271404,0.481425,0.450904,
1-6-2024 12:55:37,62.852891,65.644313,65.288568,65.861912,64.325852,63.110516,70.541854,69.329032,0.485193,0.454672,
1-6-2024 12:55:37,64.238827,67.188077,66.980332,62.202138,68.118541,75.479446,65.254746,68.634924,0.489086,0.458566,
1-6-2024 12:55:37,66.954555,65.772442,69.942835,66.407630,67.490270,72.910032,67.913189,69.448716,0.492980,0.462334,
1-6-2024 12:55:37,60.506711,68.815681,66.996138,64.626307,68.663838,67.885169,66.201398,65.782961,0.496748,0.466227,
1-6-2024 12:55:37,63.040665,67.195059,63.851294,67.769719,68.763618,69.097098,66.120163,70.681594,0.500642,0.469995,
1-6-2024 12:55:37,64.181626,67.713102,62.457339,61.880239,68.284921,70.677493,64.202752,68.212277,0.504410,0.473889,
1-6-2024 12:55:37,64.937728,72.387596,66.998015,68.937172,67.894534,62.356789,68.172386,68.435453,0.508303,0.477657,
1-6-2024 12:55:37,67.764004,73.996649,67.375643,66.135615,66.945289,62.733310,62.642374,66.368936,0.512071,0.481550,
